,name,price,NFC,Color,Диагональ,RAM,Память,Емкость акк,rating,reviews,OS,Тип экрана_IPS,Тип экрана_OLED,Тип экрана_Other
330,88,630000,1,2,6.1,8.0,128.0,3279.0,4.5,1,1,False,True,False
331,30,699989,1,7,6.1,6.0,1024.0,3095.0,5.0,2,1,False,True,False
332,41,360000,1,17,6.1,6.0,128.0,3279.0,5.0,1,1,False,True,False
333,49,564990,1,0,6.7,6.0,256.0,4325.0,4.9,1,1,False,True,False
334,54,497127,1,8,6.1,6.0,128.0,3125.0,4.8,10,1,False,True,False
335,79,515000,1,6,6.1,6.0,256.0,3279.0,5.0,10,1,False,True,False
336,14,285000,1,20,6.1,4.0,128.0,2775.0,5.0,10,1,False,True,False
337,141,251964,1,2,4.7,4.0,128.0,2018.0,4.9,3,1,True,False,False
338,38,445000,1,21,5.4,4.0,256.0,2406.0,4.9,3,1,False,True,False
339,39,409000,1,13,5.4,4.0,512.0,2406.0,5.0,10,1,False,True,False
340,81,478996,1,6,6.7,6.0,128.0,3279.0,5.0,10,1,False,True,False
341,125,785195,1,8,6.3,8.0,512.0,3582.0,5.0,10,1,False,True,False
342,115,680000,1,21,6.7,8.0,256.0,4674.0,0.0,0,1,False,True,False
343,135,881048,1,2,6.9,8.0,512.0,4685.0,5.0,10,1,False,True,False
344,125,804028,1,2,6.3,8.0,512.0,3582.0,5.0,10,1,False,True,False
345,114,594999,1,7,6.7,8.0,256.0,4674.0,5.0,10,1,False,True,False
346,116,864903,1,2,6.7,8.0,512.0,4674.0,0.0,0,1,False,True,False
347,51,519978,1,0,6.7,6.0,512.0,4325.0,5.0,10,1,False,True,False
348,65,840000,1,14,6.7,6.0,1024.0,4300.0,4.9,2,1,False,True,False
349,30,850000,1,5,6.1,6.0,1024.0,3095.0,4.8,1,1,False,True,False
350,82,547999,1,7,6.7,6.0,256.0,3279.0,5.0,1,1,False,True,False
351,47,425374,1,6,6.7,6.0,128.0,4325.0,4.9,10,1,False,True,False
352,49,569600,1,10,6.7,6.0,256.0,4325.0,4.9,10,1,False,True,False
353,49,564980,1,6,6.7,6.0,256.0,4325.0,4.9,10,1,False,True,False
354,17,230851,1,10,6.1,4.0,64.0,2775.0,4.9,5,1,False,True,False
355,60,573517,1,8,6.1,6.0,512.0,3125.0,5.0,10,1,False,True,False
356,106,754000,1,2,6.7,8.0,512.0,4422.0,4.2,10,1,False,True,False
357,128,1105771,1,8,6.9,8.0,1024.0,4685.0,5.0,10,1,False,True,False
358,94,665000,1,2,6.1,8.0,256.0,3279.0,4.9,1,1,False,True,False
359,49,449890,1,5,6.7,6.0,256.0,4325.0,5.0,3,1,False,True,False
360,65,784860,1,20,6.7,6.0,1024.0,4300.0,4.9,9,1,False,True,False
361,43,445550,1,6,6.1,6.0,256.0,3279.0,5.0,1,1,False,True,False
362,72,785313,1,20,6.7,6.0,512.0,3095.0,5.0,10,1,False,True,False
363,32,850000,1,8,6.1,6.0,512.0,3095.0,5.0,2,1,False,True,False
364,69,649167,1,14,6.7,6.0,256.0,3095.0,4.9,10,1,False,True,False
365,42,360000,1,17,6.1,6.0,128.0,3279.0,0.0,0,1,False,True,False
366,105,850000,1,21,6.7,8.0,512.0,4422.0,4.9,1,1,False,True,False
367,63,629915,1,8,6.7,6.0,128.0,3095.0,5.0,10,1,False,True,False
368,51,504990,1,5,6.7,6.0,512.0,4325.0,4.7,10,1,False,True,False
369,35,590000,1,7,6.7,6.0,256.0,4352.0,4.9,18,1,False,True,False
370,63,648124,1,21,6.7,6.0,128.0,3095.0,5.0,1,1,False,True,False
371,34,720000,1,7,6.7,6.0,1024.0,4352.0,4.9,1,1,False,True,False
372,16,317743,1,21,6.1,4.0,256.0,2775.0,5.0,10,1,False,False,True
373,18,569485,1,16,6.1,6.0,512.0,2775.0,4.9,3,1,False,True,False
374,48,389900,1,21,6.7,6.0,128.0,4325.0,0.0,0,1,False,True,False
375,119,634965,1,2,6.3,8.0,128.0,3582.0,5.0,10,1,False,True,False
376,125,784446,1,14,6.3,8.0,512.0,3582.0,5.0,10,1,False,True,False
377,15,400000,1,7,6.1,4.0,256.0,2775.0,4.9,1,1,False,True,False
378,45,512999,1,5,6.1,6.0,512.0,3279.0,4.9,1,1,False,True,False
379,50,627000,1,10,6.7,6.0,256.0,4325.0,0.0,0,1,False,True,False
380,23,399990,1,21,5.4,4.0,256.0,2227.0,5.0,1,1,False,True,False
381,105,760000,1,15,6.7,8.0,512.0,4422.0,5.0,1,1,False,True,False
382,51,511822,1,17,6.7,6.0,512.0,4325.0,5.0,1,1,False,True,False
383,29,568366,1,7,6.1,6.0,128.0,3095.0,4.9,24,1,False,True,False
384,18,569449,1,8,6.1,6.0,512.0,2775.0,4.9,2,1,False,True,False
385,85,694000,1,21,6.7,6.0,512.0,3279.0,5.0,10,1,False,True,False
386,143,299990,1,21,6.1,3.0,128.0,2942.0,4.9,37,1,True,False,False
387,110,629471,1,2,6.1,8.0,256.0,3561.0,0.0,0,1,False,True,False
388,80,694890,1,7,6.1,6.0,512.0,3279.0,5.0,10,1,False,True,False
389,100,864000,1,16,6.7,8.0,1024.0,4422.0,5.0,10,1,False,True,False
390,82,549965,1,6,6.7,6.0,256.0,3279.0,4.2,10,1,False,True,False
391,49,564990,1,17,6.7,6.0,256.0,4325.0,4.9,2,1,False,True,False
392,14,299000,1,5,6.1,4.0,128.0,2775.0,4.7,10,1,False,False,True
393,38,399990,1,16,5.4,4.0,256.0,2406.0,4.8,3,1,False,True,False
394,79,529700,1,7,6.1,6.0,256.0,3279.0,4.9,10,1,False,True,False
395,32,850000,1,5,6.1,6.0,512.0,3095.0,4.9,3,1,False,True,False
396,14,285000,1,2,6.1,4.0,128.0,2775.0,5.0,10,1,False,True,False
397,58,790000,1,20,6.1,6.0,256.0,3125.0,4.8,4,1,False,True,False
398,63,618839,1,20,6.7,6.0,128.0,3095.0,4.8,10,1,False,True,False
399,37,428985,1,13,5.4,4.0,128.0,2406.0,4.9,4,1,False,True,False
400,111,766867,1,7,6.1,8.0,512.0,3561.0,5.0,10,1,False,True,False
401,116,969999,1,13,6.7,8.0,512.0,4674.0,0.0,0,1,False,True,False
402,116,899933,1,16,6.7,8.0,512.0,4674.0,0.0,0,1,False,True,False
403,69,750000,1,20,6.7,6.0,256.0,3095.0,4.9,3,1,False,True,False
404,38,437790,1,7,5.4,4.0,256.0,2406.0,4.8,2,1,False,True,False
405,144,249990,1,2,6.1,3.0,64.0,2942.0,4.9,22,1,True,False,False
406,108,607620,1,13,6.1,8.0,128.0,3561.0,0.0,0,1,False,True,False
407,37,399950,1,16,5.4,4.0,128.0,2406.0,4.9,5,1,False,True,False
408,63,639959,1,14,6.7,6.0,128.0,3095.0,5.0,10,1,False,True,False
409,24,299990,1,21,5.4,4.0,64.0,2227.0,4.8,16,1,False,True,False
410,14,285000,1,7,6.1,4.0,128.0,2775.0,5.0,10,1,False,True,False
411,45,508193,1,10,6.1,6.0,512.0,3279.0,5.0,10,1,False,True,False
412,134,939000,1,8,6.9,8.0,512.0,4676.0,0.0,0,1,False,True,False
413,115,699889,1,16,6.7,8.0,256.0,4674.0,5.0,10,1,False,True,False
414,113,569873,1,21,6.7,8.0,128.0,4674.0,0.0,0,1,False,True,False
415,44,488000,1,0,6.1,6.0,256.0,3279.0,4.9,10,1,False,True,False
416,80,699990,1,13,6.1,6.0,512.0,3279.0,5.0,10,1,False,True,False
417,37,419950,1,2,5.4,4.0,128.0,2406.0,4.9,5,1,False,True,False
418,72,657239,1,21,6.7,6.0,512.0,3095.0,5.0,10,1,False,True,False
419,44,488980,1,21,6.1,6.0,256.0,3279.0,4.9,10,1,False,True,False
420,96,779000,1,21,6.1,8.0,512.0,3279.0,5.0,10,1,False,True,False
421,69,800000,1,8,6.7,6.0,256.0,3095.0,4.7,1,1,False,True,False
422,90,970000,1,16,6.1,8.0,1024.0,3279.0,5.0,10,1,False,True,False
423,90,969999,1,2,6.1,8.0,1024.0,3279.0,4.7,10,1,False,True,False
424,87,566727,1,16,6.1,8.0,128.0,3279.0,4.9,2,1,False,True,False
425,115,680000,1,7,6.7,8.0,256.0,4674.0,0.0,0,1,False,True,False
426,87,566727,1,16,6.1,8.0,128.0,3279.0,4.9,2,1,False,True,False
427,60,590000,1,21,6.1,6.0,512.0,3125.0,4.7,10,1,False,True,False
428,44,499406,1,17,6.1,6.0,256.0,3279.0,5.0,10,1,False,True,False
429,99,831000,1,2,6.7,8.0,1024.0,4422.0,4.8,1,1,False,True,False
430,20,542000,1,8,6.7,6.0,256.0,3687.0,4.9,30,1,False,True,False
431,22,349990,1,16,5.4,4.0,128.0,2227.0,4.8,18,1,False,True,False
432,80,677315,1,5,6.1,6.0,512.0,3279.0,5.0,10,1,False,True,False
433,83,539600,1,21,6.7,6.0,256.0,3279.0,5.0,10,1,False,True,False
434,110,703514,1,21,6.1,8.0,256.0,3561.0,5.0,10,1,False,True,False
435,52,498000,1,21,6.7,6.0,512.0,4325.0,0.0,0,1,False,True,False
436,110,679892,1,7,6.1,8.0,256.0,3561.0,5.0,10,1,False,True,False
437,15,450000,1,2,6.1,4.0,256.0,2775.0,4.9,2,1,False,True,False
438,31,700000,1,14,6.1,6.0,256.0,3095.0,4.9,8,1,False,True,False
439,64,625990,1,20,6.7,6.0,128.0,4300.0,0.0,0,1,False,True,False
440,14,303999,1,21,6.1,4.0,128.0,2775.0,4.9,10,1,False,True,False
441,37,418700,1,7,5.4,4.0,128.0,2406.0,4.7,3,1,False,True,False
442,30,699989,1,8,6.1,6.0,1024.0,3095.0,4.9,1,1,False,True,False
443,38,399990,1,13,5.4,4.0,256.0,2406.0,4.8,1,1,False,True,False
444,72,819150,1,8,6.7,6.0,512.0,3095.0,5.0,10,1,False,True,False
445,96,830000,1,16,6.1,8.0,512.0,3279.0,4.8,10,1,False,True,False
446,96,778780,1,15,6.1,8.0,512.0,3279.0,4.8,10,1,False,True,False
447,90,969999,1,15,6.1,8.0,1024.0,3279.0,4.3,10,1,False,True,False
448,97,739894,1,15,6.1,8.0,512.0,3279.0,5.0,10,1,False,True,False
449,138,217770,1,10,4.7,4.0,128.0,1821.0,4.7,3,1,True,False,False
450,39,409976,1,10,5.4,4.0,512.0,2406.0,5.0,10,1,False,True,False
451,84,549990,1,21,6.7,6.0,256.0,3279.0,5.0,10,1,False,True,False
452,108,495372,1,7,6.1,8.0,128.0,3561.0,5.0,10,1,False,True,False
453,67,909999,1,21,6.7,6.0,1024.0,4300.0,0.0,0,1,False,True,False
454,115,999999,1,13,6.7,8.0,256.0,4674.0,0.0,0,1,False,True,False
455,110,629998,1,20,6.1,8.0,256.0,3561.0,0.0,0,1,False,True,False
456,105,845000,1,16,6.7,8.0,512.0,4422.0,5.0,2,1,False,True,False
457,15,321228,1,16,6.1,4.0,256.0,2775.0,4.7,2,1,False,True,False
458,70,808000,1,21,6.7,6.0,256.0,4300.0,4.0,10,1,False,True,False
459,24,299990,1,2,5.4,4.0,64.0,2227.0,4.8,6,1,False,True,False
460,19,482505,1,14,6.7,6.0,128.0,3687.0,4.9,12,1,False,True,False
461,50,627000,1,6,6.7,6.0,256.0,4325.0,0.0,0,1,False,True,False
462,80,656087,1,6,6.1,6.0,512.0,3279.0,4.9,10,1,False,True,False
463,58,665000,1,14,6.1,6.0,256.0,3125.0,5.0,10,1,False,True,False
464,91,979999,1,21,6.1,8.0,1024.0,3279.0,5.0,10,1,False,True,False
465,51,499995,1,10,6.7,6.0,512.0,4325.0,5.0,10,1,False,True,False
466,97,829997,1,16,6.1,8.0,512.0,3279.0,5.0,10,1,False,True,False
467,15,442207,1,10,6.1,4.0,256.0,2775.0,5.0,1,1,False,True,False
468,140,228888,1,21,4.7,3.0,64.0,1821.0,4.8,21,1,True,False,False
469,137,218800,1,10,4.7,3.0,128.0,1821.0,4.8,10,1,True,False,False
470,96,749897,1,2,6.1,8.0,512.0,3279.0,0.0,0,1,False,True,False
471,70,808000,1,20,6.7,6.0,256.0,4300.0,0.0,0,1,False,True,False
472,45,491995,1,6,6.1,6.0,512.0,3279.0,5.0,10,1,False,True,False
473,91,990000,1,15,6.1,8.0,1024.0,3279.0,0.0,0,1,False,True,False
474,139,215007,1,10,4.7,4.0,256.0,1821.0,4.5,1,1,True,False,False
475,117,838999,1,21,6.7,8.0,512.0,4674.0,0.0,0,1,False,True,False
476,115,769849,1,2,6.7,8.0,256.0,4674.0,0.0,0,1,False,True,False
477,110,685697,1,13,6.1,8.0,256.0,3561.0,0.0,0,1,False,True,False
478,113,789999,1,7,6.7,8.0,128.0,4674.0,0.0,0,1,False,True,False
479,47,455700,1,10,6.7,6.0,128.0,4325.0,5.0,1,1,False,True,False
480,48,437000,1,0,6.7,6.0,128.0,4325.0,0.0,0,1,False,True,False
481,38,432980,1,2,5.4,4.0,256.0,2406.0,4.8,1,1,False,True,False
482,22,349990,1,21,5.4,4.0,128.0,2227.0,4.8,19,1,False,True,False
483,44,489000,1,5,6.1,6.0,256.0,3279.0,5.0,10,1,False,True,False
484,20,541800,1,14,6.7,6.0,256.0,3687.0,4.9,13,1,False,True,False
485,90,969999,1,21,6.1,8.0,1024.0,3279.0,5.0,10,1,False,True,False
486,16,323650,1,5,6.1,4.0,256.0,2775.0,0.0,0,1,False,False,True
487,117,900000,1,16,6.7,8.0,512.0,4674.0,0.0,0,1,False,True,False
488,117,900000,1,7,6.7,8.0,512.0,4674.0,0.0,0,1,False,True,False
489,73,780000,1,21,6.7,6.0,512.0,4300.0,0.0,0,1,False,True,False
490,54,650000,1,14,6.1,6.0,128.0,3125.0,5.0,10,1,False,True,False
491,23,409990,1,2,5.4,4.0,256.0,2227.0,4.8,1,1,False,True,False
492,56,682744,1,8,6.1,6.0,1024.0,3125.0,0.0,0,1,False,True,False
493,22,349990,1,7,5.4,4.0,128.0,2227.0,4.8,4,1,False,True,False
494,66,856000,1,20,6.7,6.0,1024.0,3095.0,5.0,10,1,False,True,False
495,143,299990,1,2,6.1,3.0,128.0,2942.0,4.9,19,1,True,False,False
496,77,409690,1,7,6.1,6.0,128.0,3279.0,5.0,10,1,False,True,False
497,66,890000,1,8,6.7,6.0,1024.0,3095.0,5.0,10,1,False,True,False
498,48,437000,1,5,6.7,6.0,128.0,4325.0,0.0,0,1,False,True,False
499,97,830000,1,2,6.1,8.0,512.0,3279.0,5.0,10,1,False,True,False
500,66,920000,1,21,6.7,6.0,1024.0,3095.0,5.0,10,1,False,True,False
501,70,808000,1,8,6.7,6.0,256.0,4300.0,0.0,0,1,False,True,False
502,46,555000,1,10,6.1,6.0,512.0,3279.0,0.0,0,1,False,True,False
503,73,880000,1,20,6.7,6.0,512.0,4300.0,0.0,0,1,False,True,False
504,64,625990,1,14,6.7,6.0,128.0,4300.0,0.0,0,1,False,True,False
505,52,498000,1,10,6.7,6.0,512.0,4325.0,0.0,0,1,False,True,False
506,85,729990,1,5,6.7,6.0,512.0,3279.0,4.5,10,1,False,True,False
507,64,625990,1,21,6.7,6.0,128.0,4300.0,0.0,0,1,False,True,False
508,61,850000,1,8,6.1,6.0,512.0,3200.0,0.0,0,1,False,True,False
509,70,808000,1,14,6.7,6.0,256.0,4300.0,0.0,0,1,False,True,False
510,91,990000,1,2,6.1,8.0,1024.0,3279.0,0.0,0,1,False,True,False
511,52,498984,1,5,6.7,6.0,512.0,4325.0,0.0,0,1,False,True,False
512,113,595138,1,16,6.7,8.0,128.0,4674.0,0.0,0,1,False,True,False
513,52,498983,1,6,6.7,6.0,512.0,4325.0,0.0,0,1,False,True,False
514,46,555000,1,0,6.1,6.0,512.0,3279.0,0.0,0,1,False,True,False
515,117,859925,1,2,6.7,8.0,512.0,4674.0,0.0,0,1,False,True,False
516,46,555000,1,6,6.1,6.0,512.0,3279.0,0.0,0,1,False,True,False
517,67,910000,1,20,6.7,6.0,1024.0,4300.0,0.0,0,1,False,True,False
518,61,850000,1,21,6.1,6.0,512.0,3200.0,0.0,0,1,False,True,False
519,73,780000,1,8,6.7,6.0,512.0,4300.0,0.0,0,1,False,True,False
520,113,714762,1,2,6.7,8.0,128.0,4674.0,0.0,0,1,False,True,False
521,113,789999,1,13,6.7,8.0,128.0,4674.0,0.0,0,1,False,True,False
522,61,850000,1,20,6.1,6.0,512.0,3200.0,0.0,0,1,False,True,False
523,93,679980,1,16,6.1,8.0,256.0,3279.0,4.8,5,1,False,True,False
524,32,850000,1,14,6.1,6.0,512.0,3095.0,4.9,1,1,False,True,False
525,58,790000,1,21,6.1,6.0,256.0,3125.0,4.7,1,1,False,True,False
526,13,343277,1,10,6.1,4.0,128.0,2775.0,4.8,9,1,False,True,False
527,15,449777,1,20,6.1,4.0,256.0,2815.0,4.8,2,1,False,True,False
528,22,349990,1,2,5.4,4.0,128.0,2227.0,4.8,9,1,False,True,False
529,46,555000,1,21,6.1,6.0,512.0,3279.0,0.0,0,1,False,True,False
530,18,560000,1,14,6.1,6.0,512.0,2775.0,4.8,1,1,False,True,False
531,97,798999,1,21,6.1,8.0,512.0,3279.0,0.0,0,1,False,True,False
532,51,500115,1,6,6.7,6.0,512.0,4325.0,5.0,10,1,False,True,False
533,66,910000,1,14,6.7,6.0,1024.0,3095.0,5.0,10,1,False,True,False
534,85,709990,1,7,6.7,6.0,512.0,3279.0,4.7,10,1,False,True,False
535,67,910000,1,8,6.7,6.0,1024.0,4300.0,0.0,0,1,False,True,False
536,136,218887,1,10,4.7,3.0,256.0,1821.0,5.0,10,1,True,False,False
537,73,780000,1,14,6.7,6.0,512.0,4300.0,0.0,0,1,False,True,False
538,85,729990,1,6,6.7,6.0,512.0,3279.0,0.0,0,1,False,True,False
539,46,555000,1,5,6.1,6.0,512.0,3279.0,0.0,0,1,False,True,False
540,3,659900,1,21,6.78,16.0,512.0,5500.0,5.0,1,0,False,False,False
541,2,569899,1,15,6.78,16.0,256.0,5500.0,4.4,10,0,False,False,False
542,2,419677,1,21,6.78,12.0,256.0,5500.0,5.0,10,0,False,False,False
543,4,711112,1,21,6.78,16.0,512.0,5500.0,5.0,10,0,False,False,False
544,1,1399990,1,2,6.78,16.0,512.0,6000.0,5.0,10,0,False,False,False
545,2,419990,1,15,6.78,12.0,256.0,5500.0,4.2,10,0,False,False,False
546,5,1386565,1,21,6.78,24.0,1024.0,5500.0,5.0,10,0,False,False,False
547,2,569900,1,21,6.78,16.0,256.0,5500.0,4.6,10,0,False,False,False
548,8,359990,1,2,5.9,8.0,128.0,4300.0,5.0,10,0,False,False,False
549,6,575500,1,21,6.78,16.0,512.0,5500.0,0.0,0,0,False,False,False
550,6,514900,1,15,6.78,12.0,256.0,5500.0,0.0,0,0,False,False,False
551,6,489900,1,16,6.78,12.0,256.0,5500.0,0.0,0,0,False,False,False
552,7,319990,1,14,6.67,8.0,256.0,5000.0,4.0,10,0,False,False,False
553,0,699990,1,2,6.78,8.0,256.0,6000.0,5.0,10,0,False,False,False
554,6,514900,1,21,6.78,12.0,256.0,5500.0,0.0,0,0,False,False,False
555,6,575500,1,16,6.78,16.0,512.0,5500.0,0.0,0,0,False,False,False
556,150,189530,0,17,5.45,2.0,16.0,2200.0,4.8,10,0,True,False,False
557,149,120000,0,5,5.45,2.0,16.0,2200.0,5.0,10,0,True,False,False
558,147,39000,0,21,5.45,1.0,8.0,2500.0,4.6,10,0,True,False,False
559,146,22499,0,21,5.45,2.0,16.0,2000.0,4.5,10,0,False,False,True
560,152,99999,0,20,6.09,2.0,32.0,3000.0,4.0,10,0,True,False,False
561,151,59999,0,5,6.09,2.0,32.0,3000.0,3.9,10,0,True,False,False
562,145,24000,0,10,5.0,1.0,16.0,2000.0,3.0,10,0,True,False,False
563,155,62499,0,7,6.52,3.0,32.0,4000.0,4.8,10,0,True,False,False
564,152,49990,0,16,6.09,2.0,32.0,3000.0,3.0,10,0,True,False,False
565,150,68000,0,16,5.45,2.0,16.0,2200.0,5.0,10,0,True,False,False
566,149,63900,0,7,5.45,2.0,16.0,2200.0,5.0,10,0,True,False,False
567,157,77668,0,3,5.45,1.0,8.0,2500.0,0.0,0,0,True,False,False
568,148,61275,0,7,5.45,1.0,8.0,2500.0,5.0,10,0,True,False,False
569,149,81000,0,21,5.45,2.0,16.0,2200.0,4.6,10,0,True,False,False
570,156,95000,1,15,6.78,6.0,128.0,5000.0,0.0,0,0,True,False,False
571,151,99000,0,20,6.09,1.0,16.0,3000.0,3.3,10,0,True,False,False
572,153,49990,1,21,6.53,3.0,32.0,4920.0,4.3,10,0,True,False,False
573,154,216368,0,21,6.53,2.0,16.0,3000.0,3.6,2,0,True,False,False
574,145,27000,0,15,5.0,1.0,16.0,2000.0,0.0,0,0,True,False,False
575,183,599990,1,21,5.7,6.0,128.0,4000.0,4.9,10,0,False,False,True
576,186,610000,1,21,6.58,6.0,128.0,5000.0,4.3,10,0,True,False,False
577,185,182000,1,21,5.65,4.0,64.0,3100.0,5.0,10,0,True,False,False
578,184,227990,0,21,5.5,3.0,32.0,4200.0,5.0,10,0,True,False,False
579,188,99000,1,7,6.79,8.0,256.0,5000.0,0.0,0,0,True,False,False
580,188,99000,1,21,6.79,8.0,256.0,5000.0,5.0,10,0,True,False,False
581,188,79000,1,7,6.79,6.0,128.0,5000.0,0.0,0,0,True,False,False
582,187,54900,0,16,6.517,4.0,64.0,4500.0,0.0,0,0,True,False,False
583,187,59000,0,16,6.517,4.0,128.0,4500.0,0.0,0,0,True,False,False
584,187,54900,0,21,6.517,4.0,64.0,4500.0,5.0,10,0,True,False,False
585,796,74789,0,8,6.79,8.0,128.0,5030.0,0.0,0,0,True,False,False
586,784,68290,0,15,6.5,4.0,64.0,5000.0,5.0,10,0,True,False,False
587,785,69000,1,15,6.58,4.0,128.0,5000.0,4.6,10,0,True,False,False
588,824,93864,1,16,6.67,8.0,256.0,5000.0,5.0,10,0,False,False,False
589,809,78069,0,16,6.43,4.0,64.0,5000.0,5.0,10,0,False,False,False
590,819,117890,1,5,6.67,8.0,256.0,5000.0,4.3,1,0,False,False,False
591,784,90428,0,15,6.5,4.0,128.0,5000.0,5.0,10,0,True,False,False
592,797,85990,1,8,6.79,8.0,256.0,5030.0,5.0,10,0,True,False,False
593,777,143000,1,21,6.55,8.0,256.0,4250.0,0.0,0,0,False,False,False
594,819,189000,1,5,6.67,12.0,256.0,5000.0,5.0,10,0,False,False,False
595,766,299983,1,5,6.67,12.0,256.0,5000.0,4.0,10,0,False,False,False
596,811,109790,1,15,6.67,8.0,128.0,5000.0,5.0,10,0,False,False,False
597,765,432717,1,7,6.73,16.0,512.0,5000.0,0.0,0,0,False,False,False
598,813,68929,0,16,6.43,6.0,64.0,5000.0,5.0,10,0,False,False,False
599,764,368975,1,21,6.73,12.0,512.0,4820.0,5.0,10,0,False,False,False
600,814,75990,0,8,6.67,4.0,128.0,5000.0,1.0,10,0,False,False,False
601,799,78550,0,21,6.74,4.0,128.0,5000.0,5.0,10,0,True,False,False
602,819,123000,1,21,6.67,6.0,128.0,5000.0,4.8,10,0,False,False,False
603,761,181858,1,20,6.28,8.0,256.0,4500.0,4.7,10,0,False,False,True
604,788,52900,0,15,6.53,3.0,64.0,5000.0,5.0,10,0,True,False,False
605,789,64990,0,7,6.71,4.0,128.0,5000.0,4.4,10,0,True,False,False
606,794,57990,0,15,6.71,3.0,64.0,5000.0,5.0,10,0,True,False,False
607,821,97980,0,7,6.43,8.0,256.0,5000.0,4.6,10,0,False,False,False
608,763,191990,1,5,6.55,8.0,256.0,4500.0,0.0,0,0,False,False,False
609,836,119990,1,2,6.53,6.0,128.0,4500.0,5.0,10,0,True,False,False
610,765,386899,1,7,6.73,12.0,256.0,5000.0,4.2,10,0,False,False,False
611,825,116390,1,21,6.67,8.0,256.0,5000.0,5.0,10,0,False,False,False
612,827,109900,1,21,6.67,8.0,512.0,5000.0,5.0,10,0,False,False,False
613,757,189960,1,7,6.55,8.0,256.0,4300.0,5.0,10,0,False,False,False
614,831,126985,0,2,6.67,8.0,128.0,5000.0,0.0,0,0,False,False,False
615,770,548820,1,2,6.73,16.0,1024.0,4880.0,0.0,0,0,False,False,False
616,783,102160,0,2,6.5,4.0,128.0,5000.0,0.0,0,0,True,False,False
617,792,59990,0,14,6.79,4.0,128.0,5000.0,5.0,10,0,True,False,False
618,813,89049,0,15,6.43,6.0,64.0,5000.0,5.0,10,0,False,False,False
619,802,47444,0,7,6.53,3.0,64.0,5000.0,0.0,0,0,True,False,False
620,765,379989,1,21,6.73,12.0,256.0,5000.0,0.0,0,0,False,False,False
621,830,114995,1,7,6.67,8.0,128.0,5000.0,5.0,10,0,False,False,False
622,825,119999,1,2,6.67,8.0,128.0,5000.0,5.0,10,0,False,False,False
623,832,164260,0,16,6.67,16.0,512.0,5100.0,5.0,10,0,False,False,False
624,817,149980,1,2,6.67,8.0,256.0,5000.0,4.1,10,0,False,False,False
625,777,143985,1,7,6.55,8.0,128.0,4250.0,5.0,10,0,False,False,False
626,827,109989,1,16,6.67,8.0,512.0,5000.0,5.0,10,0,False,False,False
627,775,128638,1,21,6.55,8.0,128.0,4250.0,0.0,0,0,False,False,False
628,801,49999,0,21,6.53,4.0,64.0,5000.0,1.0,10,0,True,False,False
629,791,74985,0,5,6.79,8.0,128.0,5000.0,0.0,0,0,True,False,False
630,784,59980,0,5,6.5,4.0,64.0,5000.0,4.9,10,0,True,False,False
631,776,134890,1,21,6.55,8.0,128.0,4250.0,5.0,10,0,False,False,False
632,797,84990,1,21,6.79,8.0,128.0,5030.0,4.8,10,0,True,False,False
633,758,296486,0,15,6.73,12.0,256.0,4600.0,5.0,10,0,False,False,False
634,764,439975,1,21,6.73,12.0,256.0,4820.0,0.0,0,0,False,False,False
635,770,548820,1,21,6.73,16.0,1024.0,4880.0,4.9,5,0,False,False,False
636,765,630000,1,7,6.73,16.0,1024.0,5000.0,4.6,1,0,False,False,False
637,781,685000,1,21,6.56,12.0,512.0,4500.0,4.8,3,0,False,False,False
638,816,79990,1,5,6.67,6.0,128.0,5000.0,4.9,2,0,False,False,False
639,797,84990,1,5,6.79,8.0,256.0,5030.0,4.9,2,0,True,False,False
640,757,243110,1,21,6.55,8.0,256.0,4300.0,5.0,1,0,False,False,False
641,757,139995,1,13,6.55,8.0,128.0,4300.0,4.8,10,0,False,False,False
642,761,188647,1,16,6.28,8.0,256.0,4500.0,4.8,10,0,False,False,False
643,814,93942,0,7,6.67,6.0,128.0,5000.0,4.7,2,0,False,False,False
644,832,164988,0,2,6.67,12.0,512.0,5100.0,4.8,2,0,False,False,False
645,774,369397,1,21,6.67,12.0,1024.0,5000.0,5.0,2,0,False,True,False
646,762,299000,1,7,6.36,8.0,256.0,4500.0,4.8,3,0,False,False,False
647,765,600000,1,2,6.73,16.0,1024.0,5000.0,5.0,10,0,False,False,False
648,824,96980,1,7,6.67,8.0,256.0,5000.0,5.0,10,0,False,False,False
649,825,145000,1,16,6.67,8.0,256.0,5000.0,4.7,1,0,False,False,False
650,794,75000,0,7,6.71,4.0,128.0,5000.0,4.9,1,0,True,False,False
651,783,69990,0,5,6.5,4.0,64.0,5000.0,0.0,0,0,True,False,False
652,808,114890,0,15,6.43,6.0,128.0,5000.0,5.0,10,0,False,False,False
653,761,165990,1,16,6.28,8.0,128.0,4500.0,0.0,0,0,False,False,False
654,799,79990,0,14,6.74,4.0,128.0,5000.0,5.0,10,0,True,False,False
655,773,248271,1,16,6.67,12.0,512.0,5000.0,0.0,0,0,False,True,False
656,831,122987,0,21,6.67,8.0,128.0,5100.0,4.8,4,0,False,False,False
657,807,90000,1,15,6.67,6.0,64.0,5020.0,4.7,4,0,False,False,False
658,811,139000,1,2,6.67,8.0,128.0,5000.0,5.0,10,0,False,False,False
659,807,140000,1,16,6.67,8.0,128.0,5020.0,4.5,10,0,False,False,False
